status	circ_id	host_gene	chrom	start	end	cnv_bin_id	n_cells	mean_local_copy_number	mean_circ_support	pearson_r	pearson_p	mean_support_by_copy_number
ok	chr15:39592600|39593122	FSIP1	chr15	39592600	39593122	chr15:39550000-39600000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:39939505|39955768	EIF2AK4	chr15	39939505	39955768	chr15:39900000-39950000	23	2.0	0.21739130434782608			"{""2.0"": 0.21739130434782608}"
ok	chr15:43772603|43773184	PDIA3	chr15	43772603	43773184	chr15:43750000-43800000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:62007308|62044255	VPS13C	chr15	62007308	62044255	chr15:62000000-62050000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr15:63529014|63563008	USP3	chr15	63529014	63563008	chr15:63500000-63550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:77284958|77388802	PEAK1	chr15	77284958	77388802	chr15:77300000-77350000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr15:83191217|83192308	HDGFL3	chr15	83191217	83192308	chr15:83150000-83200000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:99130324|99133340	SYNM	chr15	99130324	99133340	chr15:99100000-99150000	23	1.9565217391304348	0.17391304347826086	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.18181818181818182}"
ok	chr15:101701086|101705747	TARS3	chr15	101701086	101705747	chr15:101700000-101750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:2175210|2176595	TRAF7	chr16	2175210	2176595	chr16:2150000-2200000	23	1.8695652173913044	0.043478260869565216	0.08257228238447706	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr16:2448855|2449915	CCNF	chr16	2448855	2449915	chr16:2400000-2450000	23	1.8695652173913044	0.13043478260869565	0.08257228238447706	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.15}"
ok	chr16:21612645|21625115	METTL9	chr16	21612645	21625115	chr16:21600000-21650000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:30354184|30354707	CD2BP2	chr16	30354184	30354707	chr16:30350000-30400000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr16:67610824|67616878	CTCF	chr16	67610824	67616878	chr16:67600000-67650000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr16:67878166|67878839	EDC4	chr16	67878166	67878839	chr16:67850000-67900000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr16:67957742|67961706	SLC12A4	chr16	67957742	67961706	chr16:67950000-68000000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:71658233|71664099	PHLPP2	chr16	71658233	71664099	chr16:71650000-71700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:80684538|80685129	CDYL2	chr16	80684538	80685129	chr16:80650000-80700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:83961038|83965274	OSGIN1	chr16	83961038	83965274	chr16:83950000-84000000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:84700008|84744866	USP10	chr16	84700008	84744866	chr16:84700000-84750000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr17:1467480|1469614	MYO1C	chr17	1467480	1469614	chr17:1450000-1500000	23	0.9130434782608695	0.21739130434782608	0.03683547343418787	0.867479167044514	"{""0.0"": 0.0, ""1.0"": 0.29411764705882354, ""2.0"": 0.0}"
ok	chr17:28766586|28790443	FAM222B	chr17	28766586	28790443	chr17:28750000-28800000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr17:39657775|39658443	STARD3	chr17	39657775	39658443	chr17:39650000-39700000	23	2.0	0.08695652173913043	0.0	1.0	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523, ""3.0"": 0.0}"
ok	chr17:40456853|40457182	IGFBP4	chr17	40456853	40457182	chr17:40450000-40500000	23	2.0	0.043478260869565216	0.0	1.0	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616, ""3.0"": 0.0}"
ok	chr17:42422681|42422998	CAVIN1	chr17	42422681	42422998	chr17:42400000-42450000	23	1.9565217391304348	0.043478260869565216	-1.0	0.0	"{""1.0"": 1.0, ""2.0"": 0.0}"
ok	chr17:49703216|49704127	SLC35B1	chr17	49703216	49704127	chr17:49700000-49750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr17:50658078|50658373	ABCC3	chr17	50658078	50658373	chr17:50650000-50700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr17:61919400|62011233	ENSG00000279133;INTS2;MED13;RN7SL800P	chr17	61919400	62011233	chr17:61950000-62000000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr17:62033787|62035608	MED13	chr17	62033787	62035608	chr17:62000000-62050000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr17:64193559|64214242	TEX2	chr17	64193559	64214242	chr17:64200000-64250000	23	1.9130434782608696	0.08695652173913043	-0.6908492797077578	0.0002626421229404894	"{""1.0"": 1.0, ""2.0"": 0.0}"
ok	chr17:64562771|64571956	SMURF2	chr17	64562771	64571956	chr17:64550000-64600000	23	1.9565217391304348	0.043478260869565216	-1.0	0.0	"{""1.0"": 1.0, ""2.0"": 0.0}"
ok	chr17:75839839|75841001	UNC13D	chr17	75839839	75841001	chr17:75800000-75850000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr17:81053668|81116312	BAIAP2	chr17	81053668	81116312	chr17:81050000-81100000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr9:16435555|16437524	BNC2	chr9	16435555	16437524	chr9:16400000-16450000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr7:92213195|92226682	ENSG00000285953;ENSG00000289027;KRIT1	chr7	92213195	92226682	chr7:92200000-92250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:94418499|94420286	COL1A2	chr7	94418499	94420286	chr7:94400000-94450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:98933241|98948685	TRRAP	chr7	98933241	98948685	chr7:98900000-98950000	23	1.9565217391304348	0.13043478260869565	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.13636363636363635}"
ok	chr7:100035570|100035755	ZKSCAN1	chr7	100035570	100035755	chr7:100000000-100050000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr7:131470842|131478677	MKLN1	chr7	131470842	131478677	chr7:131450000-131500000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chrX:101021101|101023616	TRMT2B	chrX	101021101	101023616	chrX:101000000-101050000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chrX:154010540|154010844	IRAK1	chrX	154010540	154010844	chrX:154000000-154050000	23	1.9130434782608696	0.17391304347826086	0.06579516949597693	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.19047619047619047}"
ok	chr8:27658918|27659079	SCARA3	chr8	27658918	27659079	chr8:27650000-27700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr8:52668021|52686967	RB1CC1	chr8	52668021	52686967	chr8:52650000-52700000	23	2.0	0.2608695652173913			"{""2.0"": 0.2608695652173913}"
ok	chr8:93786223|93822563	TMEM67	chr8	93786223	93822563	chr8:93800000-93850000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:65992710|66014725	ERBIN	chr5	65992710	66014725	chr5:66000000-66050000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr5:72197626|72198086	MAP1B	chr5	72197626	72198086	chr5:72150000-72200000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:154819550|154819905	FAXDC2	chr5	154819550	154819905	chr5:154800000-154850000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:176154751|176159196	CEP192P1;ENSG00000248596;ENSG00000287579;ENSG00000290935	chr5	176154751	176159196	chr5:176150000-176200000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:13637808|13644729	RANBP9	chr6	13637808	13644729	chr6:13600000-13650000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr6:83346211|83407901	ME1	chr6	83346211	83407901	chr6:83350000-83400000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:127280231|127287007	RNF146	chr6	127280231	127287007	chr6:127250000-127300000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr10:5720544|5727123	TASOR2	chr10	5720544	5727123	chr10:5700000-5750000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr10:18666575|18668677	ARL5B	chr10	18666575	18668677	chr10:18650000-18700000	23	2.0434782608695654	0.043478260869565216	-0.045454545454545484	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr10:35516523|35553185	CCNY	chr10	35516523	35553185	chr10:35500000-35550000	23	1.9565217391304348	0.043478260869565216	0.04545454545454545	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr10:75192666|75192830		chr10	75192666	75192830	chr10:75150000-75200000	23	2.0	0.13043478260869565	0.0	1.0	"{""1.0"": 0.0, ""2.0"": 0.14285714285714285, ""3.0"": 0.0}"
ok	chr10:79201584|79216274	ZMIZ1	chr10	79201584	79216274	chr10:79200000-79250000	23	1.826086956521739	0.21739130434782608	0.0978231976089037	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.2631578947368421}"
ok	chr10:102479492|102480152	ACTR1A	chr10	102479492	102480152	chr10:102450000-102500000	23	1.9565217391304348	0.08695652173913043	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr10:103288754|103289077	INA	chr10	103288754	103289077	chr10:103250000-103300000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr3:30693363|30693505	TGFBR2	chr3	30693363	30693505	chr3:30650000-30700000	23	1.9130434782608696	0.08695652173913043	0.06579516949597693	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523}"
ok	chr3:49972059|49999513	RBM6	chr3	49972059	49999513	chr3:49950000-50000000	23	1.826086956521739	0.043478260869565216	0.0978231976089037	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.05263157894736842}"
ok	chr3:98797500|98881647	DCBLD2;RNU6-26P	chr3	98797500	98881647	chr3:98800000-98850000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr3:128070622|128070795	SEC61A1	chr3	128070622	128070795	chr3:128050000-128100000	23	1.9130434782608696	0.043478260869565216	0.036835473434187874	0.867479167044514	"{""1.0"": 0.0, ""2.0"": 0.058823529411764705, ""3.0"": 0.0}"
ok	chr3:128795360|128807671	RAB7A	chr3	128795360	128807671	chr3:128800000-128850000	23	1.9130434782608696	0.21739130434782608	0.05218820016240554	0.8130532215065239	"{""1.0"": 0.0, ""2.0"": 0.29411764705882354, ""3.0"": 0.0}"
ok	chr3:136377660|136423044	STAG1	chr3	136377660	136423044	chr3:136400000-136450000	23	1.9130434782608696	0.08695652173913043	0.036835473434187874	0.867479167044514	"{""1.0"": 0.0, ""2.0"": 0.11764705882352941, ""3.0"": 0.0}"
ok	chr3:170136419|170178938	PHC3	chr3	170136419	170178938	chr3:170150000-170200000	23	1.9130434782608696	0.08695652173913043	0.036835473434187874	0.867479167044514	"{""1.0"": 0.0, ""2.0"": 0.11764705882352941, ""3.0"": 0.0}"
ok	chr11:16046514|16055901	SOX6	chr11	16046514	16055901	chr11:16050000-16100000	23	2.260869565217391	0.043478260869565216	-0.045454545454545456	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""8.0"": 0.0}"
ok	chr11:47483453|47484523	CELF1	chr11	47483453	47484523	chr11:47450000-47500000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr11:68070189|68081457	CHKA	chr11	68070189	68081457	chr11:68050000-68100000	23	1.9565217391304348	0.043478260869565216	0.04545454545454545	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr11:69004555|69004900	ENSG00000261276	chr11	69004555	69004900	chr11:69000000-69050000	23	1.8695652173913044	0.043478260869565216	0.08257228238447706	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr11:75566420|75566901	SERPINH1	chr11	75566420	75566901	chr11:75550000-75600000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr11:120406118|120409450	ARHGEF12	chr11	120406118	120409450	chr11:120400000-120450000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr11:121036505|121060085	TBCEL;TBCEL-TECTA	chr11	121036505	121060085	chr11:121000000-121050000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr11:123594082|123594838	GRAMD1B	chr11	123594082	123594838	chr11:123550000-123600000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr4:16888674|16898429	LDB2	chr4	16888674	16898429	chr4:16850000-16900000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr4:53425872|53428183	ENSG00000282278;FIP1L1	chr4	53425872	53428183	chr4:53400000-53450000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr4:82878730|82881940	SEC31A	chr4	82878730	82881940	chr4:82850000-82900000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr4:102533845|102537956	NFKB1	chr4	102533845	102537956	chr4:102500000-102550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr4:139889357|139890967	MAML3	chr4	139889357	139890967	chr4:139850000-139900000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr4:186611533|186613342	FAT1	chr4	186611533	186613342	chr4:186600000-186650000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:1637081|1704146	CDK11A;CDK11B;ENSG00000268575;SLC35E2B	chr1	1637081	1704146	chr1:1650000-1700000	23	2.0434782608695654	0.08695652173913043	-0.025854384499750964	0.9067825996615458	"{""1.0"": 0.0, ""2.0"": 0.1, ""3.0"": 0.0}"
ok	chr1:6526696|6533441	NOL9	chr1	6526696	6533441	chr1:6500000-6550000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr1:20980334|21050994	EIF4G3;MIR1256;RPS15AP6	chr1	20980334	21050994	chr1:21000000-21050000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:21680808|21721764	USP48	chr1	21680808	21721764	chr1:21700000-21750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:23980191|23980331	SRSF10	chr1	23980191	23980331	chr1:23950000-24000000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:85582761|85583188	CCN1	chr1	85582761	85583188	chr1:85550000-85600000	23	1.9565217391304348	0.08695652173913043	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr1:108154983|108185954	SLC25A24	chr1	108154983	108185954	chr1:108150000-108200000	23	2.0869565217391304	0.08695652173913043	-0.06579516949597693	0.7654978135179871	"{""2.0"": 0.09523809523809523, ""3.0"": 0.0}"
ok	chr1:151236558|151236763	PIP5K1A	chr1	151236558	151236763	chr1:151200000-151250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:198277961|198297240	NEK7	chr1	198277961	198297240	chr1:198250000-198300000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr1:207815929|207817414	MIR29B2CHG	chr1	207815929	207817414	chr1:207800000-207850000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:230920510|230961303	TTC13	chr1	230920510	230961303	chr1:230900000-230950000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:240257945|240392562	FMN2;Y_RNA	chr1	240257945	240392562	chr1:240300000-240350000	23	2.0	0.43478260869565216			"{""2.0"": 0.43478260869565216}"
ok	chr12:10713211|10719143	YBX3	chr12	10713211	10719143	chr12:10700000-10750000	23	1.9565217391304348	0.043478260869565216	0.04545454545454545	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr12:64409962|64435674	XPOT	chr12	64409962	64435674	chr12:64400000-64450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:72568568|72575542	TRHDE	chr12	72568568	72575542	chr12:72550000-72600000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:108652272|108662158	CORO1C	chr12	108652272	108662158	chr12:108650000-108700000	23	2.0	0.21739130434782608			"{""2.0"": 0.21739130434782608}"
ok	chr12:110721105|110731901	PPP1CC	chr12	110721105	110731901	chr12:110700000-110750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:124372022|124372610	NCOR2	chr12	124372022	124372610	chr12:124350000-124400000	23	1.8695652173913044	0.043478260869565216	0.08257228238447707	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr2:1691928|1693134	PXDN	chr2	1691928	1693134	chr2:1650000-1700000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr2:36499219|36522313	CRIM1	chr2	36499219	36522313	chr2:36500000-36550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr2:37646713|37671630	ENSG00000290100	chr2	37646713	37671630	chr2:37650000-37700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr2:72559453|72575668	EXOC6B	chr2	72559453	72575668	chr2:72550000-72600000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr2:133781837|133782042		chr2	133781837	133782042	chr2:133750000-133800000	23	2.0434782608695654	0.08695652173913043	-0.045454545454545484	0.8368364960931192	"{""2.0"": 0.09090909090909091, ""3.0"": 0.0}"
ok	chr2:135090998|135093693	RAB3GAP1	chr2	135090998	135093693	chr2:135050000-135100000	23	2.0434782608695654	0.13043478260869565	-0.045454545454545484	0.8368364960931192	"{""2.0"": 0.13636363636363635, ""3.0"": 0.0}"
ok	chr2:232811244|232812491	GIGYF2	chr2	232811244	232812491	chr2:232800000-232850000	23	2.0434782608695654	0.08695652173913043	-0.045454545454545484	0.8368364960931192	"{""2.0"": 0.09090909090909091, ""3.0"": 0.0}"
ok	chr13:52397232|52398194	THSD1	chr13	52397232	52398194	chr13:52350000-52400000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr13:60439688|60535233	TDRD3	chr13	60439688	60535233	chr13:60450000-60500000	23	1.9565217391304348	0.043478260869565216	-1.0	0.0	"{""1.0"": 1.0, ""2.0"": 0.0}"
ok	chr20:59865388|59895597	SYCP2	chr20	59865388	59895597	chr20:59850000-59900000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr20:63202135|63202412	YTHDF1	chr20	63202135	63202412	chr20:63200000-63250000	23	1.7826086956521738	0.08695652173913043	-0.4045199174779454	0.0555467119367926	"{""1.0"": 0.4, ""2.0"": 0.0}"
ok	chr18:9168204|9221999	ANKRD12;ENSG00000265257	chr18	9168204	9221999	chr18:9150000-9200000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr18:23188838|23214054	CABLES1	chr18	23188838	23214054	chr18:23200000-23250000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr18:51046920|51076776	ENSG00000267699;SMAD4	chr18	51046920	51076776	chr18:51050000-51100000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr19:325635|336173	MIER2	chr19	325635	336173	chr19:300000-350000	23	1.9130434782608696	0.043478260869565216	-0.6908492797077577	0.00026264212294049106	"{""1.0"": 0.5, ""2.0"": 0.0}"
ok	chr19:5650978|5657347	SAFB	chr19	5650978	5657347	chr19:5650000-5700000	23	1.9565217391304348	0.17391304347826086	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.18181818181818182}"
ok	chr19:18573293|18573748	UBA52	chr19	18573293	18573748	chr19:18550000-18600000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr19:23134080|23140428	ZNF730	chr19	23134080	23140428	chr19:23100000-23150000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr19:32617589|32625966	ANKRD27	chr19	32617589	32625966	chr19:32600000-32650000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr19:49844316|49844892	PTOV1-AS1	chr19	49844316	49844892	chr19:49800000-49850000	23	1.8695652173913044	0.043478260869565216	-0.5504818825631804	0.006492056112619959	"{""1.0"": 0.3333333333333333, ""2.0"": 0.0}"
ok	chr15:49027365|49037769	SECISBP2L	chr15	49027365	49037769	chr15:49000000-49050000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr15:64393946|64409828	TRIP4	chr15	64393946	64409828	chr15:64400000-64450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:92996957|92998621	CHD2	chr15	92996957	92998621	chr15:92950000-93000000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr16:910931|954666	LMF1	chr16	910931	954666	chr16:900000-950000	23	1.8695652173913044	0.08695652173913043	0.08257228238447706	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.1}"
ok	chr16:954357|954666	LMF1	chr16	954357	954666	chr16:950000-1000000	23	1.8695652173913044	0.17391304347826086	0.08257228238447706	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.2}"
ok	chr17:17070880|17078076	MPRIP	chr17	17070880	17078076	chr17:17050000-17100000	23	1.9130434782608696	0.13043478260869565	0.06579516949597691	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.14285714285714285}"
ok	chr17:19920036|19963022	AKAP10;ENSG00000266126	chr17	19920036	19963022	chr17:19900000-19950000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr17:50080262|50089533	ITGA3	chr17	50080262	50089533	chr17:50050000-50100000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr9:2690227|2691038		chr9	2690227	2691038	chr9:2650000-2700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr9:33953285|33963791	UBAP2	chr9	33953285	33963791	chr9:33950000-34000000	23	1.9565217391304348	0.043478260869565216	0.04545454545454545	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr9:35689704|35689884	TPM2	chr9	35689704	35689884	chr9:35650000-35700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr9:79652593|79654075	TLE4	chr9	79652593	79654075	chr9:79650000-79700000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr9:109106508|109108570	TMEM245	chr9	109106508	109108570	chr9:109100000-109150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:5528546|5528705	ACTB	chr7	5528546	5528705	chr7:5500000-5550000	23	1.9130434782608696	0.043478260869565216	0.06579516949597693	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr7:12224226|12229819	TMEM106B	chr7	12224226	12229819	chr7:12200000-12250000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr7:13931502|13935896	ETV1	chr7	13931502	13935896	chr7:13900000-13950000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:47413293|47413829	TNS3	chr7	47413293	47413829	chr7:47400000-47450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:100103409|100103692	AP4M1	chr7	100103409	100103692	chr7:100100000-100150000	23	1.9565217391304348	0.043478260869565216	0.04545454545454545	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr7:129203384|129206587	SMO	chr7	129203384	129206587	chr7:129200000-129250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr8:37765526|37766355	PLPBP	chr8	37765526	37766355	chr8:37750000-37800000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr8:58807735|58815601	RNU4-50P;TOX	chr8	58807735	58815601	chr8:58800000-58850000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chrX:48922509|48925903	OTUD5	chrX	48922509	48925903	chrX:48900000-48950000	23	1.9565217391304348	0.08695652173913043	0.04545454545454545	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chrX:63665886|63724711	ARHGEF9;ARHGEF9-IT1	chrX	63665886	63724711	chrX:63650000-63700000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chrX:63665886|63697304	ARHGEF9;ARHGEF9-IT1	chrX	63665886	63697304	chrX:63650000-63700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chrX:155415575|155419562		chrX	155415575	155419562	chrX:155400000-155450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:147405610|147413622	DPYSL3	chr5	147405610	147413622	chr5:147400000-147450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:150374954|150379408	TCOF1	chr5	150374954	150379408	chr5:150350000-150400000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr6:90206569|90271941	BACH2	chr6	90206569	90271941	chr6:90200000-90250000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr6:107503657|107506427	SOBP	chr6	107503657	107506427	chr6:107500000-107550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:133980082|133987168	ENSG00000288529;TBPL1	chr6	133980082	133987168	chr6:133950000-134000000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr6:136669283|136698682	MAP3K5	chr6	136669283	136698682	chr6:136650000-136700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
